# GENERÁLT: eszkozok/sdbh_sdgnt_import.py — kézzel nem szerkesztendő.
# forras: ubsicap/ubs-open-license @ 3a6edd8212df2e1189037ad39687726990c80d56 | UBSHebrewDic-v0.9.2-en.JSON sha256=1686a25dd31dc9afb7b932927e160070667c73caedad11aa7e4482c21f800e8e
# licenc: CC BY-SA 4.0 — © United Bible Societies; forrásmegjelölés: konkordancia/SDBH_SDGNT_README.md
strong	strong_kod	osszetett	nyelv	szotar	entry_id	lemma	lexid	entry_kod	domen_kod	domen	glossza	hivatkozas_n
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001002000	—	002002001004	Non-Contain	to be left empty	3
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001003000	—	002001002023	Relief	to have relief; to be at rest	7
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001004000	—	002001002023	Relief	to grant relief; to give rest	5
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001005000	—	002001003013	Lax	to lay to rest; to soothe	1
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001006000	—	002001002023	Relief	to give vent to (one's) anger	4
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001007000	—	002001002023	Relief	to give vent to (one's) anger	1
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001008000	—	002003003019	Safe	to find rest; to find peace	4
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001009000	—	002003003019	Safe	to grant rest; to give peace	26
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001010000	—	002001002027	Unfaithful	to leave (one's) post	1
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001011000	—	002002001017	Space	to settle down; to rest	11
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001012000	—	002002001017	Space	to put; to place; to set aside; to deposit; to leave	55
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001013000	—	002002003003	Happen	to abide; to lodge; to happen; to take place	4
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001014000	—	002002003003	Happen	to lay; to cause to happen; to take place	2
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001015000	—	002003002018	Possess	to leave (something) to (someone else)	2
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001016000	—	002003003011	Engage	to leave (something) to (someone else)	1
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001017000	—	002003003022	Unsafe	to descend (on someone else)	1
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001018000	—	002001001057	Stance	to lower (one's) hand; to withdraw (one's) hand	2
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001019000	—	002003003012	Non-Engage	to let (one's) hands be idle	1
H5117	H5117	—	heber	SDBH	004698000000000	נוח	004698001020000	—	002001002028	Willing	to allow	5
H5118	H5118	—	heber	SDBH	004699000000000	נוּחַ	004699001001000	—	002002001017	Space	resting place	1
H5119	H5119	—	heber	SDBH	004700000000000	נֹוחָה	004700001001000	—	003001007	Names of People	Nohah	1
H5120	H5120	—	heber	SDBH	004701000000000	נוט	004701001001000	—	002001001063	Unsteady	to move; to shake	1
H5121	H5121	—	heber	SDBH	004784000000000	נָיֹות	004784001001000	—	003001010	Names of Locations	Naioth	12
H5122	A5122	—	arameus	SDBH	004702000000000	נְוָלוּ	004702001001000	—	001002009011	Towns	dunghill	3
H5122	A5122	—	arameus	SDBH	004702000000000	נְוָלוּ	004702002001000	—	002003002018	Possess	confiscated	3
H5123	H5123	—	heber	SDBH	004703000000000	נום	004703001001000	—	002001001004	Asleep	to slumber; to sleep	6
H5124	H5124	—	heber	SDBH	004704000000000	נוּמָה	004704001001000	—	002001001004	Asleep	slumber; drowsiness	1
H5125	H5125	—	heber	SDBH	004786000000000	נין	004786001001000	—	002002003001	Endure	to endure	2
H5126	H5126	—	heber	SDBH	004705000000000	נוּן	004705001001000	—	003001007	Names of People	Nun	30
H5127	H5127	—	heber	SDBH	004706000000000	נוס	004706001001000	—	002002001007	Flee	to flee	158
H5127	H5127	—	heber	SDBH	004706000000000	נוס	004706001002000	—	002002001007	Flee	to put to flight; to cause to flee	2
H5127	H5127	—	heber	SDBH	004706000000000	נוס	004706001003000	—	002002001008	Flow	to drive	1
H5127	H5127	—	heber	SDBH	004706000000000	נוס	004706001004000	—	002003003019	Safe	to keep safe	1
H5128	H5128	—	heber	SDBH	004707000000000	נוע	004707001001000	—	002002001012	Move	to move; to sway; to shake	7
H5128	H5128	—	heber	SDBH	004707000000000	נוע	004707001002000	—	002002001012	Move	to move (something); to wag; to shake	5
H5128	H5128	—	heber	SDBH	004707000000000	נוע	004707001003000	—	002002001012	Move	to stray; to wander	10
H5128	H5128	—	heber	SDBH	004707000000000	נוע	004707001004000	—	002002001012	Move	to cause to wander	4
H5128	H5128	—	heber	SDBH	004707000000000	נוע	004707001005000	—	002003003018	Sin	to err; to go astray	1
H5128	H5128	—	heber	SDBH	004707000000000	נוע	004707001006000	—	002001001057	Stance	to wag; to shake	7
H5128	H5128	—	heber	SDBH	004707000000000	נוע	004707001007000	—	002001001063	Unsteady	to tremble	3
H5128	H5128	—	heber	SDBH	004707000000000	נוע	004707001008000	—	002001001063	Unsteady	to reel; to stagger	4
H5128	H5128	—	heber	SDBH	004707000000000	נוע	004707001009000	—	002001003002	Change	to wander; to be uncertain	1
H5129	H5129	—	heber	SDBH	004708000000000	נֹועַדְיָה	004708001001000	—	003001007	Names of People	Noadiah	1
H5129	H5129	—	heber	SDBH	004708000000000	נֹועַדְיָה	004708001002000	—	003001007	Names of People	Noadiah	1
H5130	H5130	—	heber	SDBH	004709000000000	נוף	004709001001000	—	002003002020	Sacrifice	to wave; to present (an offering)	21
H5130	H5130	—	heber	SDBH	004709000000000	נוף	004709001002000	—	002003001009	Hold	to wield; to use (a tool)	6
H5130	H5130	—	heber	SDBH	004709000000000	נוף	004709001003000	—	002003001021	Non-Whole	to sieve; to sift	1
H5130	H5130	—	heber	SDBH	004709000000000	נוף	004709001004000	—	002001001057	Stance	to wave (one's) hand	7
H5130	H5130	—	heber	SDBH	004709000000000	נוף	004709002001000	—	002003002021	Scatter	to scatter; to sprinkle	1
H5130	H5130	—	heber	SDBH	004709000000000	נוף	004709002002000	—	002003002021	Scatter	to shower	1
H5131	H5131	—	heber	SDBH	004710000000000	נֹוף	004710001001000	—	002001001033	High	elevation; height; loftiness	1
H5132	H5132	—	heber	SDBH	004711000000000	נוץ	004711001001000	—	002002001007	Flee	to flee	1
H5133	H5133	—	heber	SDBH	004712000000000	נֹוצָה	004712001001000	—	—	—	feathers; plumage	4
H5134	H5134	—	heber	SDBH	002969000000000	ינק	002969001001000	—	002001001025	Ingest	to suck	6
H5134	H5134	—	heber	SDBH	002969000000000	ינק	002969001002000	—	002001001025	Ingest	to nurse	8
H5134	H5134	—	heber	SDBH	002969000000000	ינק	002969001003000	—	002001001025	Ingest	to suck	1
H5134	H5134	—	heber	SDBH	002969000000000	ינק	002969001004000	—	001002007	People	baby; infant	10
H5134	H5134	—	heber	SDBH	002969000000000	ינק	002969001005000	—	002003002018	Possess	to acquire	1
H5134	H5134	—	heber	SDBH	002969000000000	ינק	002969001006000	—	002003002018	Possess	to provide	1
H5134	H5134	—	heber	SDBH	002969000000000	ינק	002969001007000	—	001002007009	Professions	nurse	6
H5135	A5135	—	arameus	SDBH	004713000000000	נוּר	004713001001000	—	001002010006	Fire	fire	17
H5136	H5136	—	heber	SDBH	004714000000000	נושׁ	004714001001000	—	002001002013	Grieve	to be in despair	1
H5137	H5137	—	heber	SDBH	004715000000000	נזה	004715001001000	—	002003002021	Scatter	to spatter	4
H5137	H5137	—	heber	SDBH	004715000000000	נזה	004715001002000	—	002003002021	Scatter	to sprinkle	20
H5138	H5138	—	heber	SDBH	004716000000000	נָזִיד	004716001001000	—	001002008003	Food	stew	6
H5139	H5139	—	heber	SDBH	004717000000000	נָזִיר	004717001001000	—	001002007005	Leaders	elect; prince	3
H5139	H5139	—	heber	SDBH	004717000000000	נָזִיר	004717001002000	—	001002007	People	to separate oneself; to consecrate oneself	11
H5139	H5139	—	heber	SDBH	004717000000000	נָזִיר	004717001002000	—	002004001009013	Vow	to separate oneself; to consecrate oneself	11
H5139	H5139	—	heber	SDBH	004717000000000	נָזִיר	004717001003000	—	001002004001	Plants	untended vine; undressed vine	2
H5140	H5140	—	heber	SDBH	004718000000000	נזל	004718001001000	—	002002001008	Flow	to flow; to waft	8
H5140	H5140	—	heber	SDBH	004718000000000	נזל	004718001002000	—	002002001008	Flow	to cause to flow	1
H5140	H5140	—	heber	SDBH	004718000000000	נזל	004718001003000	—	001002005	Waterbodies	stream; flood	6
H5141	H5141	—	heber	SDBH	004719000000000	נֶזֶם	004719001001000	—	001002008001011	Jewellery	ring; earring; nose ring	17
H5142	A5142	—	arameus	SDBH	004720000000000	נזק	004720001001000	—	002003003022	Unsafe	injury; damage; harm	4
H5143	H5143	—	heber	SDBH	004721000000000	נֵזֶק	004721001001000	—	002003003022	Unsafe	injury; damage; harm	1
H5144	H5144	—	heber	SDBH	004722000000000	נזר	004722001001000	—	002003002009	Dissociate	to separate oneself; to keep away (from certain object)	1
H5144	H5144	—	heber	SDBH	004722000000000	נזר	004722001002000	—	002003003012	Non-Engage	to practice abstinence	1
H5144	H5144	—	heber	SDBH	004722000000000	נזר	004722001003000	—	002003003012	Non-Engage	to keep away from	1
H5144	H5144	—	heber	SDBH	004722000000000	נזר	004722001004000	—	002001002027	Unfaithful	to abandon (a deity); to break away (from a deity)	1
H5144	H5144	—	heber	SDBH	004722000000000	נזר	004722001005000	—	002004001009013	Vow	to separate oneself; to consecrate oneself	6
H5145	H5145	—	heber	SDBH	004723000000000	נֵזֶר	004723001001000	—	002003002009	Dissociate	consecration	1
H5145	H5145	—	heber	SDBH	004723000000000	נֵזֶר	004723001002000	—	002003002009	Dissociate	consecration (of Nazirite)	13
H5145	H5145	—	heber	SDBH	004723000000000	נֵזֶר	004723001003000	—	001002007	People	locks of hair	1
H5145	H5145	—	heber	SDBH	004723000000000	נֵזֶר	004723001004000	—	001002008001002	Clothing	crown; diadem	7
H5145	H5145	—	heber	SDBH	004723000000000	נֵזֶר	004723001005000	—	002003002007	Control	reign; authority	3
H5146	H5146	—	heber	SDBH	004724000000000	נֹחַ	004724001001000	—	003001007	Names of People	Noah	46
H5147	H5147	—	heber	SDBH	004725000000000	נַחְבִּי	004725001001000	—	003001007	Names of People	Nahbi	1
H5148	H5148	—	heber	SDBH	004726000000000	נחה	004726001001000	—	002002001012	Move	to lead; to bring	27
H5148	H5148	—	heber	SDBH	004726000000000	נחה	004726001002000	—	002003003019	Safe	to sustain; to supply	7
H5148	H5148	—	heber	SDBH	004726000000000	נחה	004726001003000	—	002004002007	Know	to lead	5
H5148	H5148	—	heber	SDBH	004726000000000	נחה	004726002001000	—	002003002002	Associate	to ally with	1
H5149	H5149	—	heber	SDBH	004727000000000	נְחוּם	004727001001000	—	003001007	Names of People	Nehum	1
H5150	H5150	—	heber	SDBH	004729000000000	נִחוּמִים	004729001001000	—	002001002019	Merciful	compassion; comfort	3
H5151	H5151	—	heber	SDBH	004728000000000	נַחוּם	004728001001000	—	003001007	Names of People	Nahum	1
H5152	H5152	—	heber	SDBH	004730000000000	נָחֹור	004730001001000	—	003001007	Names of People	Nahor	5
H5152	H5152	—	heber	SDBH	004730000000000	נָחֹור	004730001002000	—	003001007	Names of People	Nahor	13
H5153	H5153	—	heber	SDBH	004731000000000	נָחוּשׁ	004731001001000	—	001002010008	Metals	bronze	1
H5154	H5154	—	heber	SDBH	004732000000000	נְחוּשָׁה	004732001001000	—	001002010008	Metals	bronze	10
H5155	H5155	—	heber	SDBH	004733000000000	נְחִילֹות	004733001001000	—	001002008001013	Musical Instruments	flutes	1
H5156	H5156	—	heber	SDBH	004734000000000	נָחִיר	004734001001000	—	—	—	nostril	1
H5157	H5157	—	heber	SDBH	004735000000000	נחל	004735001001000	—	002003002018	Possess	to obtain; to inherit; to possess	31
H5157	H5157	—	heber	SDBH	004735000000000	נחל	004735001002000	—	002003002018	Possess	to give in possession	7
H5157	H5157	—	heber	SDBH	004735000000000	נחל	004735001003000	—	002003002018	Possess	to give in possession; to will (one's) property	17
H5157	H5157	—	heber	SDBH	004735000000000	נחל	004735001004000	—	002003003011	Engage	to acquire; to be allotted	3
H5157	H5157	—	heber	SDBH	004735000000000	נחל	004735001005000	—	002003003011	Engage	to allot; to give	1
H5158	H5158	—	heber	SDBH	004736000000000	נַחַל	004736001001000	—	001002002	Landforms	wadi; brook; stream	139
H5158	H5158	—	heber	SDBH	004736000000000	נַחַל	004736001001000	—	001002005	Waterbodies	wadi; brook; stream	139
H5159	H5159	—	heber	SDBH	004737000000000	נַחֲלָה	004737001001000	—	002003002018	Possess	inheritance	5
H5159	H5159	—	heber	SDBH	004737000000000	נַחֲלָה	004737001002000	—	002003003011	Engage	heritage; recompense	5
H5159	H5159	—	heber	SDBH	004737000000000	נַחֲלָה	004737001003000	—	001002007004	Groups	heritage; one's own people	32
H5159	H5159	—	heber	SDBH	004737000000000	נַחֲלָה	004737001004000	—	001002001	Land	inheritance; possession; heritage	180
H5159	H5159	—	heber	SDBH	004737000000000	נַחֲלָה	004737002001000	—	001002002	Landforms	wadi; brook; stream	2
H5159	H5159	—	heber	SDBH	004737000000000	נַחֲלָה	004737002001000	—	001002005	Waterbodies	wadi; brook; stream	2
H5160	H5160	—	heber	SDBH	004738000000000	נַחֲלִיאֵל	004738001001000	—	003001010	Names of Locations	Nahaliel	2
H5161	H5161	—	heber	SDBH	004739000000000	נֶחֱלָמִי	004739001001000	—	003001006	Names of Groups	of Nehelam; Nehelamite	3
H5162	H5162	—	heber	SDBH	004740000000000	נחם	004740001001000	—	002001002023	Relief	to comfort; to console; to reassure; to express sympathy; to bring relief	57
H5162	H5162	—	heber	SDBH	004740000000000	נחם	004740001002000	—	002001002023	Relief	to find comfort	6
H5162	H5162	—	heber	SDBH	004740000000000	נחם	004740001003000	—	002001002023	Relief	to satisfy oneself; to get satisfaction	5
H5162	H5162	—	heber	SDBH	004740000000000	נחם	004740002001000	—	002004002013	Think	to regret; to change (one's) mind (about something)	40
H5163	H5163	—	heber	SDBH	004741000000000	נַחַם	004741001001000	—	003001007	Names of People	Naham	1
H5164	H5164	—	heber	SDBH	004742000000000	נֹחַם	004742001001000	—	002001002019	Merciful	compassion	1
H5165	H5165	—	heber	SDBH	004743000000000	נֶחָמָה	004743001001000	—	002001002023	Relief	consolation	2
H5166	H5166	—	heber	SDBH	004744000000000	נְחֶמְיָה	004744001001000	—	003001007	Names of People	Nehemiah	2
H5166	H5166	—	heber	SDBH	004744000000000	נְחֶמְיָה	004744001002000	—	003001007	Names of People	Nehemiah	5
H5166	H5166	—	heber	SDBH	004744000000000	נְחֶמְיָה	004744001003000	—	003001007	Names of People	Nehemiah	1
H5167	H5167	—	heber	SDBH	004745000000000	נַחֲמָנִי	004745001001000	—	003001007	Names of People	Nahamani	1
H5168	H5168	—	heber	SDBH	000536000000000	אֲנַחְנוּ	000536001001000	—	003001	Object Referents	we	127
H5169	H5169	—	heber	SDBH	004746000000000	נחץ	004746001001000	—	002003003023	Urge	to be urgent	1
H5170	H5170a	—	heber	SDBH	004748000000000	נַחַר	004748001001000	—	002004001009007	Sounds	snorting	1
H5170	H5170b	—	heber	SDBH	004749000000000	נַחְרָה	004749001001000	—	002004001009007	Sounds	snorting	1
H5171	H5171	—	heber	SDBH	004750000000000	נַחְרַי	004750001001000	—	003001007	Names of People	Naharai	2
H5172	H5172	—	heber	SDBH	004751000000000	נחשׁ	004751001001000	—	002003003009	Divination	to divine; to practice divination; to use omens	9
H5172	H5172	—	heber	SDBH	004751000000000	נחשׁ	004751001002000	—	002004002007	Know	to learn; to discover	2
H5173	H5173	—	heber	SDBH	004753000000000	נַחַשׁ	004753001001000	—	002003003009	Divination	omen; enchantment	2
H5174	A5174	—	arameus	SDBH	004752000000000	נְחָשׁ	004752001001000	—	001002010008	Metals	bronze	9
H5175	H5175	—	heber	SDBH	004754000000000	נָחָשׁ	004754001001000	—	001002006003	Small Animals	snake; serpent	31
H5175	H5175	—	heber	SDBH	004754000000000	נָחָשׁ	004754002001000	—	003001007	Names of People	Nahash	8
H5175	H5175	—	heber	SDBH	004754000000000	נָחָשׁ	004754002002000	—	003001007	Names of People	Nahash	1
H5175	H5175	—	heber	SDBH	004754000000000	נָחָשׁ	004754002003000	—	003001010	Names of Locations	Ir Nahash; City of Nahash	1
H5176	H5176	—	heber	SDBH	004754000000000	נָחָשׁ	004754001001000	—	001002006003	Small Animals	snake; serpent	31
H5176	H5176	—	heber	SDBH	004754000000000	נָחָשׁ	004754002001000	—	003001007	Names of People	Nahash	8
H5176	H5176	—	heber	SDBH	004754000000000	נָחָשׁ	004754002002000	—	003001007	Names of People	Nahash	1
H5176	H5176	—	heber	SDBH	004754000000000	נָחָשׁ	004754002003000	—	003001010	Names of Locations	Ir Nahash; City of Nahash	1
H5177	H5177	—	heber	SDBH	004755000000000	נַחְשֹׁון	004755001001000	—	003001007	Names of People	Nahshon	10
H5178	H5178	—	heber	SDBH	004756000000000	נְחֹשֶׁת	004756001001000	—	001002010008	Metals	copper	4
H5178	H5178	—	heber	SDBH	004756000000000	נְחֹשֶׁת	004756001002000	—	001002010008	Metals	bronze	127
H5178	H5178	—	heber	SDBH	004756000000000	נְחֹשֶׁת	004756001003000	—	001002008001004	Cords	chains; fetters	8
H5178	H5178	—	heber	SDBH	004756000000000	נְחֹשֶׁת	004756002001000	—	002004001001001	Desire	desire; lust	1
H5179	H5179	—	heber	SDBH	004757000000000	נְחֻשְׁתָּא	004757001001000	—	003001007	Names of People	Nehushta	1
H5180	H5180	—	heber	SDBH	004758000000000	נְחֻשְׁתָּן	004758001001000	—	003001004	Names of Deities	serpent idol	1
H5181	H5181	—	heber	SDBH	004759000000000	נחת	004759001001000	—	002002001012	Move	to descend	3
H5181	H5181	—	heber	SDBH	004759000000000	נחת	004759001002000	—	002002001012	Move	to bring down	2
H5181	H5181	—	heber	SDBH	004759000000000	נחת	004759001003000	—	002001001019	Dead	to go down to Sheol; to pass away	1
H5181	H5181	—	heber	SDBH	004759000000000	נחת	004759001004000	—	002004002007	Know	to impress	1
H5181	H5181	—	heber	SDBH	004759000000000	נחת	004759001005000	—	002001001024	Impact	to strike	2
H5181	H5181	—	heber	SDBH	004759000000000	נחת	004759001006000	—	002001001048	Shape	to level	1
H5181	H5181	—	heber	SDBH	004759000000000	נחת	004759001007000	—	002001001048	Shape	to bend	2
H5181	H5181	—	heber	SDBH	004759000000000	נחת	004759001008000	—	002002001017	Space	to put down; to store	3
H5182	A5182	—	arameus	SDBH	004759000000000	נחת	004759001001000	—	002002001012	Move	to descend	3
H5182	A5182	—	arameus	SDBH	004759000000000	נחת	004759001002000	—	002002001012	Move	to bring down	2
H5182	A5182	—	arameus	SDBH	004759000000000	נחת	004759001003000	—	002001001019	Dead	to go down to Sheol; to pass away	1
H5182	A5182	—	arameus	SDBH	004759000000000	נחת	004759001004000	—	002004002007	Know	to impress	1
H5182	A5182	—	arameus	SDBH	004759000000000	נחת	004759001005000	—	002001001024	Impact	to strike	2
H5182	A5182	—	arameus	SDBH	004759000000000	נחת	004759001006000	—	002001001048	Shape	to level	1
H5182	A5182	—	arameus	SDBH	004759000000000	נחת	004759001007000	—	002001001048	Shape	to bend	2
H5182	A5182	—	arameus	SDBH	004759000000000	נחת	004759001008000	—	002002001017	Space	to put down; to store	3
H5183	H5183	—	heber	SDBH	004760000000000	נַחַת	004760001001000	—	002003002005	Chastise	descending (of God's arm)	1
H5183	H5183	—	heber	SDBH	004760000000000	נַחַת	004760001002000	—	002001001019	Dead	descent into the dust; death	1
H5183	H5183	—	heber	SDBH	004760000000000	נַחַת	004760002001000	—	002002001017	Space	set; placed	1
H5183	H5183	—	heber	SDBH	004760000000000	נַחַת	004760002002000	—	002004001009004	Non-Speak	quietness	2
H5183	H5183	—	heber	SDBH	004760000000000	נַחַת	004760002003000	—	002001002003	Confident	confidence	3
H5183	H5183	—	heber	SDBH	004760000000000	נַחַת	004760003001000	—	003001007	Names of People	Nahath	3
H5183	H5183	—	heber	SDBH	004760000000000	נַחַת	004760003002000	—	003001007	Names of People	Nahath	1
H5183	H5183	—	heber	SDBH	004760000000000	נַחַת	004760003003000	—	003001007	Names of People	Nahath	1
H5184	H5184	—	heber	SDBH	004760000000000	נַחַת	004760001001000	—	002003002005	Chastise	descending (of God's arm)	1
H5184	H5184	—	heber	SDBH	004760000000000	נַחַת	004760001002000	—	002001001019	Dead	descent into the dust; death	1
H5184	H5184	—	heber	SDBH	004760000000000	נַחַת	004760002001000	—	002002001017	Space	set; placed	1
H5184	H5184	—	heber	SDBH	004760000000000	נַחַת	004760002002000	—	002004001009004	Non-Speak	quietness	2
H5184	H5184	—	heber	SDBH	004760000000000	נַחַת	004760002003000	—	002001002003	Confident	confidence	3
H5184	H5184	—	heber	SDBH	004760000000000	נַחַת	004760003001000	—	003001007	Names of People	Nahath	3
H5184	H5184	—	heber	SDBH	004760000000000	נַחַת	004760003002000	—	003001007	Names of People	Nahath	1
H5184	H5184	—	heber	SDBH	004760000000000	נַחַת	004760003003000	—	003001007	Names of People	Nahath	1
H5185	H5185	—	heber	SDBH	004761000000000	נָחֵת	004761001001000	—	002002001012	Move	going down; descending	1
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762001001000	—	002001001048	Shape	to be bowed; to be leaning	2
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762001002000	—	002001001048	Shape	to bend	3
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762001003000	—	002004001003	Hear	to incline (one's) ear; to listen	26
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762001004000	—	002001001037	Low	to let down; to lower	1
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762001005000	—	002001001057	Stance	to incline; to bend down	2
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762001006000	—	002001002015	Insignificant	to cause to bow down	1
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762001007000	—	002001001057	Stance	to bow the shoulder; to submit	1
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762001008000	—	002004002013	Think	to plan; to devise	1
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762001009000	—	002002002010	Time	afternoon	1
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762001010000	—	002003003022	Unsafe	to twist (someone's) cause	1
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762001011000	—	002001003020	Wrong	to pervert justice	8
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762002001000	—	002001001048	Shape	to stretch out	15
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762002002000	—	002003002005	Chastise	to sytretch out (one's) hand (to punish)	26
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762002003000	—	002001002003	Confident	to stretch out (one's) hand; to defy	1
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762002004000	—	002002003003	Happen	to extend; to offer	5
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762002005000	—	002001001034	Large	to extend itself; to become long	4
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762002006000	—	002002001017	Space	to extend	2
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762002007000	—	002004002009	Measure	to stretch out a measuring line	6
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762002008000	—	002002001017	Space	to pitch a tent	12
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762002009000	—	002001001057	Stance	to stretch (oneself) out	1
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762002010000	—	002001001057	Stance	to stretch out (part of one's body)	25
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762002011000	—	002001001059	Strong	to stretch out (one's) arm	16
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762003001000	—	002002001012	Move	to turn aside	11
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762003002000	—	002002001012	Move	to cause to turn aside	5
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762003003000	—	002002002001	Act	to turn (from the right way)	9
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762003004000	—	002002002001	Act	to cause (others) to turn (from the right way)	2
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762003005000	—	002002001005	Dwell	to camp	1
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762003006000	—	002003003011	Engage	to go ahead	1
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762003007000	—	002002003004	Non-Happen	to turn away	1
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762003008000	—	002004002013	Think	(one's) heart turns (in a certain direction); to focus (one's) attention	2
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762003009000	—	002004002013	Think	to turn (one's) heart (in a certain direction); to focus (one's) attention	2
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762003010000	—	002004002013	Think	to cause (someone's) heart to turn; to cause (someone) to focus their attention	10
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762003011000	—	002001002031	Unwilling	to turn (one's) heart (in a certain direction); to focus (one's) attention	3
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762003012000	—	002001002031	Unwilling	to turn away; to reject	6
H5186	H5186	—	heber	SDBH	004762000000000	נטה	004762003013000	—	002001002028	Willing	to take sides (with someone); to support	3
H5187	H5187	—	heber	SDBH	004765000000000	נָטִיל	004765001001000	—	002004002009	Measure	to weigh out	1
H5188	H5188	—	heber	SDBH	004767000000000	נְטִיפָה	004767001001000	—	001002008001011	Jewellery	pendant	2
H5189	H5189	—	heber	SDBH	004768000000000	נְטִישָׁה	004768001001000	—	001002004002	Trees	branch	3
H5190	H5190	—	heber	SDBH	004769000000000	נטל	004769001001000	—	002001001033	High	to lift up	3
H5190	H5190	—	heber	SDBH	004769000000000	נטל	004769001002000	—	002003003011	Engage	to lay upon	1
H5190	H5190	—	heber	SDBH	004769000000000	נטל	004769001003000	—	002004001005	See	to look up	1
H5190	H5190	—	heber	SDBH	004769000000000	נטל	004769001004000	—	002003003011	Engage	to offer; to give options	1
H5191	A5191	—	arameus	SDBH	004769000000000	נטל	004769001001000	—	002001001033	High	to lift up	3
H5191	A5191	—	arameus	SDBH	004769000000000	נטל	004769001002000	—	002003003011	Engage	to lay upon	1
H5191	A5191	—	arameus	SDBH	004769000000000	נטל	004769001003000	—	002004001005	See	to look up	1
H5191	A5191	—	arameus	SDBH	004769000000000	נטל	004769001004000	—	002003003011	Engage	to offer; to give options	1
H5192	H5192	—	heber	SDBH	004770000000000	נֵטֶל	004770001001000	—	002001001030	Heavy	heaviness	1
H5193	H5193	—	heber	SDBH	004771000000000	נטע	004771001001000	—	002002001014	Plant	to plant	57
H5193	H5193	—	heber	SDBH	004771000000000	נטע	004771001002000	—	002002001017	Space	to pitch (a tent)	1
H5193	H5193	—	heber	SDBH	004771000000000	נטע	004771001003000	—	002002002005	Exist	to establish	1
H5194	H5194	—	heber	SDBH	004772000000000	נֶטַע	004772001001000	—	002002001014	Plant	plant	3
H5194	H5194	—	heber	SDBH	004772000000000	נֶטַע	004772001002000	—	001002004001	Plants	to plant	1
H5195	H5195	—	heber	SDBH	004766000000000	נָטִיעַ	004766001001000	—	001002004001	Plants	plant	1
H5196	H5196	—	heber	SDBH	004773000000000	נְטָעִים	004773001001000	—	003001010	Names of Locations	Netaim	1
H5197	H5197	—	heber	SDBH	004774000000000	נטף	004774001001000	—	002002001008	Flow	to drop; to drip	9
H5197	H5197	—	heber	SDBH	004774000000000	נטף	004774001002000	—	002002001008	Flow	to drop; to drip	1
