# GENERÁLT: eszkozok/sdbh_sdgnt_import.py — kézzel nem szerkesztendő.
# forras: ubsicap/ubs-open-license @ 3a6edd8212df2e1189037ad39687726990c80d56 | UBSGreekNTDic-v1.1-en.JSON sha256=d84bb9077a43fa4a4f7e571fe2ffa460fa655d7b78439b366281ce527fd56893
# licenc: CC BY-SA 4.0 — © United Bible Societies; forrásmegjelölés: konkordancia/SDBH_SDGNT_README.md
strong	strong_kod	osszetett	nyelv	szotar	entry_id	lemma	lexid	entry_kod	domen_kod	domen	glossza	hivatkozas_n
G0837	G0837	—	gorog	SDGNT	000833000000000	αὐξάνω	000833001002000	59.63	059007	Increase, Decrease	to cause to increase; to increase	3
G0837	G0837	—	gorog	SDGNT	000833000000000	αὐξάνω	000833001003000	23.188	023011	Grow, Growth	to grow; growth	8
G0837	G0837	—	gorog	SDGNT	000833000000000	αὐξάνω	000833001004000	87.37	087003	High Status or Rank [including persons of high status]	to become more important; to enjoy greater respect or honor	1
G0837	G0837	—	gorog	SDGNT	000833000000000	αὐξάνω	000833001005000	78.5	078001	Much, Little [Positive-Negative Degree]	to increase; to grow	1
G0838	G0838	—	gorog	SDGNT	000834000000000	αὔξησις	000834001001000	23.188	023011	Grow, Growth	to grow; growth	2
G0839	G0839	—	gorog	SDGNT	000835000000000	αὔριον	000835001001000	67.207	067010	Units of Time with Reference to Other Units or Points of Time: Yesterday, Today, Next Day	tomorrow	14
G0839	G0839	—	gorog	SDGNT	000835000000000	αὔριον	000835001002000	67.58	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	soon; very soon	1
G0840	G0840	—	gorog	SDGNT	000836000000000	αὐστηρός	000836001001000	88.138	088017	Act Harshly	exacting; severe	2
G0841	G0841	—	gorog	SDGNT	000837000000000	αὐτάρκεια	000837001001000	25.83	025007	Content, Satisfied	self-content; contentment; contentment with what one has	1
G0841	G0841	—	gorog	SDGNT	000837000000000	αὐτάρκεια	000837001002000	75.6	075	Adequate, Qualified	what is adequate; what is sufficient; what is needed; adequacy	1
G0842	G0842	—	gorog	SDGNT	000838000000000	αὐτάρκης	000838001001000	25.84	025007	Content, Satisfied	content with what one has; content with the circumstances in which one exists	1
G0843	G0843	—	gorog	SDGNT	000839000000000	αὐτοκατάκριτος	000839001001000	30.119	030007	To Distinguish, To Evaluate, To Judge	condemned by one’s own actions	1
G0844	G0844	—	gorog	SDGNT	000840000000000	αὐτόματος	000840001001000	89.21	089007	Cause and/or Reason	without any cause; without something to cause it; by itself	2
G0845	G0845	—	gorog	SDGNT	000841000000000	αὐτόπτης	000841001001000	24.46	024001	See	eyewitness; personal witness	1
G0846	G0846	—	gorog	SDGNT	000842000000000	αὐτός	000842001001000	58.31	058005	Same or Equivalent Kind or Class	same	80
G0846	G0846	—	gorog	SDGNT	000842000000000	αὐτός	000842001002000	94.4	—	—	together	11
G0846	G0846	—	gorog	SDGNT	000842000000000	αὐτός	000842002001000	92.11	092004	Whom or What Spoken or Written About	he; him; she; her; it; they; them	4821
G0846	G0846	—	gorog	SDGNT	000842000000000	αὐτός	000842002002000	92.37	092008	Emphatic Adjunct	-self; -selves (for example, myself, yourself, yourselves, ourselves, himself, herself, itself, themselves)	127
G0847	G0847	—	gorog	SDGNT	000843000000000	αὐτοῦ	000843001001000	83.3	083001	Here, There	here; there	4
G0849	G0849	—	gorog	SDGNT	000845000000000	αὐτόχειρ	000845001001000	8.31	008002	Parts of the Body	one’s own hands	1
G0850	G0850	—	gorog	SDGNT	000847000000000	αὐχμηρός	000847001001000	14.58	014007	Darkness	dark and miserable	1
G0851	G0851	—	gorog	SDGNT	000848000000000	ἀφαιρέω	000848001001000	85.44	085002	Put, Place	to put away; to put out of the way; to remove	4
G0851	G0851	—	gorog	SDGNT	000848000000000	ἀφαιρέω	000848001002000	68.47	068004	Cease, Stop	to take away (from); to cause to no longer do	4
G0851	G0851	—	gorog	SDGNT	000848000000000	ἀφαιρέω	000848001003000	13.38	013001	State	to do away with; to remove; to eliminate	2
G0852	G0852	—	gorog	SDGNT	000849000000000	ἀφανής	000849001001000	28.68	028005	Not Able To Be Known, Secret	hidden; unknown	1
G0853	G0853	—	gorog	SDGNT	000850000000000	ἀφανίζω	000850001001000	20.46	020003	Destroy	to destroy; to completely ruin	2
G0853	G0853	—	gorog	SDGNT	000850000000000	ἀφανίζω	000850001002000	79.17	079004	Beautiful, Ugly	to make unsightly; to disfigure; to make ugly	1
G0853	G0853	—	gorog	SDGNT	000850000000000	ἀφανίζω	000850001003000	24.27	024001	See	to become invisible (in the passive, to disappear, to vanish)	1
G0853	G0853	—	gorog	SDGNT	000850000000000	ἀφανίζω	000850001004000	13.98	013003	Exist	to cease to exist; to disappear; to die; disappearance	1
G0854	G0854	—	gorog	SDGNT	000851000000000	ἀφανισμός	000851001001000	13.98	013003	Exist	to cease to exist; to disappear; to die; disappearance	1
G0855	G0855	—	gorog	SDGNT	000852000000000	ἄφαντος	000852001001000	24.28	024001	See	invisible; unseen	1
G0856	G0856	—	gorog	SDGNT	000853000000000	ἀφεδρών	000853001001000	7.72	007007	Miscellaneous Constructions	latrine; toilet	2
G0857	G0857	—	gorog	SDGNT	000854000000000	ἀφειδία	000854001001000	88.90	088011	Self-Control, Lack of Self-Control	severe self-control; harsh control over	1
G0858	G0858	—	gorog	SDGNT	000855000000000	ἀφελότης	000855001001000	88.55	088007	Humility	humility; humbleness; simplicity	1
G0859	G0859	—	gorog	SDGNT	000856000000000	ἄφεσις	000856001001000	40.8	040002	Forgiveness	to pardon; to forgive; forgiveness	15
G0859	G0859	—	gorog	SDGNT	000856000000000	ἄφεσις	000856001002000	37.132	037010	Release, Set Free	release; liberty	2
G0860	G0860	—	gorog	SDGNT	000857000000000	ἁφή	000857001001000	8.60	008002	Parts of the Body	ligament; that which binds together	2
G0861	G0861	—	gorog	SDGNT	000858000000000	ἀφθαρσία	000858001001000	23.127	023007	Live, Die	immortal; immortality	6
G0861	G0861	—	gorog	SDGNT	000858000000000	ἀφθαρσία	000858001002000	68.57	068004	Cease, Stop	unceasing; always; eternally; undying	1
G0862	G0862	—	gorog	SDGNT	000859000000000	ἄφθαρτος	000859001001000	23.128	023007	Live, Die	imperishable; immortal	8
G0863	G0863	—	gorog	SDGNT	000861000000000	ἀφίημι	000861001001000	15.43	015004	Leave, Depart, Flee, Escape, Send	to let go away; to dismiss	1
G0863	G0863	—	gorog	SDGNT	000861000000000	ἀφίημι	000861001002000	15.48	015004	Leave, Depart, Flee, Escape, Send	to leave; to depart from	26
G0863	G0863	—	gorog	SDGNT	000861000000000	ἀφίημι	000861001003000	85.45	085002	Put, Place	to leave; to leave behind	15
G0863	G0863	—	gorog	SDGNT	000861000000000	ἀφίημι	000861001004000	85.62	085003	Remain, Stay	to let remain; to leave	9
G0863	G0863	—	gorog	SDGNT	000861000000000	ἀφίημι	000861001005000	34.78	034010	Marriage, Divorce	to divorce; to separate	3
G0863	G0863	—	gorog	SDGNT	000861000000000	ἀφίημι	000861001006000	40.8	040002	Forgiveness	to pardon; to forgive; forgiveness	45
G0863	G0863	—	gorog	SDGNT	000861000000000	ἀφίημι	000861001007000	57.223	057018	Owe, Debt, Cancel	to cancel a debt; to forgive a debt	2
G0863	G0863	—	gorog	SDGNT	000861000000000	ἀφίημι	000861001008000	31.63	031008	Change an Opinion Concerning Truth	to refuse to listen to; to reject	3
G0863	G0863	—	gorog	SDGNT	000861000000000	ἀφίημι	000861001009000	68.43	068004	Cease, Stop	to give up; to stop; to quit	4
G0863	G0863	—	gorog	SDGNT	000861000000000	ἀφίημι	000861001010000	13.37	013001	State	to cease; to stop; to leave	3
G0863	G0863	—	gorog	SDGNT	000861000000000	ἀφίημι	000861001011000	13.140	013004	Happen	to let; to allow; to leave it to	30
G0863	G0863	—	gorog	SDGNT	000861000000000	ἀφίημι	000861001012000	90.50	090011	Agent of a Numerable Event	to produce; to make; to give	1
G0863	G0863	—	gorog	SDGNT	000861000000000	ἀφίημι	000861001013000	33.137	033010	Interpret, Mean, Explain	that is not what I mean; that is not the issue; that is not the point	2
G0863	G0863	—	gorog	SDGNT	000861000000000	ἀφίημι	000861001014000	23.109	023007	Live, Die	to die	1
G0864	G0864	—	gorog	SDGNT	000862000000000	ἀφικνέομαι	000862001001000	28.23	028002	Known [the content of knowledge]	to become known	1
G0865	G0865	—	gorog	SDGNT	000863000000000	ἀφιλάγαθος	000863001001000	25.106	025010	Enjoy, Take Pleasure In, Be Fond of Doing	not loving what is good; being an enemy to what is good; being against what is good	1
G0866	G0866	—	gorog	SDGNT	000864000000000	ἀφιλάργυρος	000864001001000	25.109	025010	Enjoy, Take Pleasure In, Be Fond of Doing	not loving wealth; one who does not love money	2
G0867	G0867	—	gorog	SDGNT	000865000000000	ἄφιξις	000865001001000	15.37	015004	Leave, Depart, Flee, Escape, Send	to go away; to depart; to leave	1
G0868	G0868	—	gorog	SDGNT	000866000000000	ἀφίστημι	000866001001000	39.41	039007	Rebellion	to incite to revolt; to cause to rebel	1
G0868	G0868	—	gorog	SDGNT	000866000000000	ἀφίστημι	000866001002000	15.51	015004	Leave, Depart, Flee, Escape, Send	to go away; to depart; to leave	9
G0868	G0868	—	gorog	SDGNT	000866000000000	ἀφίστημι	000866001003000	34.26	034002	Join, Begin To Associate	to fall away; to forsake; to turn away	3
G0868	G0868	—	gorog	SDGNT	000866000000000	ἀφίστημι	000866001004000	34.41	034004	Limit or Avoid Association	to shun; to avoid; to keep away from; to have nothing to do with	1
G0869	G0869	—	gorog	SDGNT	000867000000000	ἄφνω	000867001001000	67.113	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	suddenly; at once; immediately	3
G0870	G0870	—	gorog	SDGNT	000868000000000	ἀφόβως	000868001001000	25.253	025022	Fear, Terror, Alarm	fearlessly; without fear; not afraid	3
G0870	G0870	—	gorog	SDGNT	000868000000000	ἀφόβως	000868001002000	88.151	088020	Act Shamefully	disgracefully; shamefully	1
G0870	G0870	—	gorog	SDGNT	000868000000000	ἀφόβως	000868001003000	53.60	053007	Worship, Reverence	without reverence; shamelessly	1
G0871	G0871	—	gorog	SDGNT	000869000000000	ἀφομοιόω	000869001001000	64.4	064	Comparison	to be like; to resemble; to be similar to	1
G0872	G0872	—	gorog	SDGNT	000870000000000	ἀφοράω	000870001001000	30.31	030001	To Think, Thought	to think about; to fix one’s attention on	1
G0872	G0872	—	gorog	SDGNT	000870000000000	ἀφοράω	000870001002000	27.6	027	Learn	to learn about; to find out about	1
G0873	G0873	—	gorog	SDGNT	000871000000000	ἀφορίζω	000871001001000	34.36	034003	Belong To, Be Included in the Membership of, Be Excluded From	to exclude; to separate; to get rid of	1
G0873	G0873	—	gorog	SDGNT	000871000000000	ἀφορίζω	000871001002000	37.97	037005	Assign to a Role or Function	to appoint; to set apart for	3
G0873	G0873	—	gorog	SDGNT	000871000000000	ἀφορίζω	000871001003000	63.28	063007	Separate	to separate; to set one apart from another	6
G0874	G0874	—	gorog	SDGNT	000872000000000	ἀφορμή	000872001001000	22.46	022007	Favorable Circumstances or State	favorable circumstances; opportunity; occasion	5
G0874	G0874	—	gorog	SDGNT	000872000000000	ἀφορμή	000872001002000	89.22	089007	Cause and/or Reason	unwarranted reason; excuse	2
G0875	G0875	—	gorog	SDGNT	000873000000000	ἀφρίζω	000873001001000	14.28	014005	Events Involving Liquids and Dry Masses	to foam up; to foam at the mouth	2
G0876	G0876	—	gorog	SDGNT	000874000000000	ἀφρός	000874001001000	14.27	014005	Events Involving Liquids and Dry Masses	foam	1
G0877	G0877	—	gorog	SDGNT	000875000000000	ἀφροσύνη	000875001001000	32.53	032005	Lack of Capacity for Understanding	to be a fool; foolishness	4
G0878	G0878	—	gorog	SDGNT	000876000000000	ἄφρων	000876001001000	32.52	032005	Lack of Capacity for Understanding	foolish; senseless; unwise	11
G0879	G0879	—	gorog	SDGNT	000877000000000	ἀφυπνόω	000877001001000	23.70	023005	Sleep, Waking	to fall asleep	1
G0880	G0880	—	gorog	SDGNT	000878000000000	ἄφωνος	000878001001000	33.106	033006	Speak, Talk	dumb; mute; unable to speak; incapable of talking	3
G0880	G0880	—	gorog	SDGNT	000878000000000	ἄφωνος	000878001002000	33.135	033010	Interpret, Mean, Explain	without meaning; meaningless	1
G0881	G0881	—	gorog	SDGNT	000879000000000	Ἀχάζ	000879001001000	93.53	093001	Persons	Ahaz	2
G0882	G0882	—	gorog	SDGNT	000880000000000	Ἀχαΐα	000880001001000	93.419	093002	Places	Achaia	10
G0883	G0883	—	gorog	SDGNT	000881000000000	Ἀχαϊκός	000881001001000	93.54	093001	Persons	Achaicus	1
G0884	G0884	—	gorog	SDGNT	000882000000000	ἀχάριστος	000882001001000	25.101	025009	Thankful, Grateful	unthankful; ungrateful	2
G0884	G0884	—	gorog	SDGNT	000882000000000	ἀχάριστος	000882001002000	33.353	033036	Thanks	unthankful; ungrateful	2
G0885	G0885	—	gorog	SDGNT	000884000000000	Ἀχίμ	000884001001000	93.55	093001	Persons	Achim	2
G0886	G0886	—	gorog	SDGNT	000883000000000	ἀχειροποίητος	000883001001000	42.33	042003	Make, Create	not made by human hands; not man-made	3
G0887	G0887	—	gorog	SDGNT	000885000000000	ἀχλύς	000885001001000	24.40	024001	See	dark mistiness occurs (to someone); to become blind	1
G0888	G0888	—	gorog	SDGNT	000886000000000	ἀχρεῖος	000886001001000	65.33	065004	Useful, Useless	useless; not useful; worthless	1
G0888	G0888	—	gorog	SDGNT	000886000000000	ἀχρεῖος	000886001002000	33.361	033037	Praise	not deserving special praise; not worthy of particular commendation	1
G0889	G0889	—	gorog	SDGNT	000887000000000	ἀχρειόω	000887001001000	88.263	088035	Licentiousness, Perversion	to go wrong; to become perverse	1
G0890	G0890	—	gorog	SDGNT	000888000000000	ἄχρηστος	000888001001000	65.33	065004	Useful, Useless	useless; not useful; worthless	1
G0891	G0891	—	gorog	SDGNT	000889000000000	ἄχρι(ς)	000889001001000	67.119	067006	Duration of Time with Reference to Some Point of Time: Until, Delay, Still, From	until; to; at last; at length	37
G0891	G0891	—	gorog	SDGNT	000889000000000	ἄχρι(ς)	000889001002000	67.49	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	later; until after	2
G0891	G0891	—	gorog	SDGNT	000889000000000	ἄχρι(ς)	000889001003000	84.19	084002	Extension To a Goal	to; up to; as far as	10
G0891	G0891	—	gorog	SDGNT	000889000000000	ἄχρι(ς)	000889001004000	67.17	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	before; previous	1
G0891	G0891	—	gorog	SDGNT	000889000000000	ἄχρι(ς)	000889001005000	67.139	067007	Duration of Time with Reference to Some Unit of Time: During, In, While, Throughout	as long as; while	1
G0892	G0892	—	gorog	SDGNT	000890000000000	ἄχυρον	000890001001000	3.57	003005	Non-Fruit Parts of Plants	chaff	2
G0893	G0893	—	gorog	SDGNT	000891000000000	ἀψευδής	000891001001000	88.40	088005	Honesty, Sincerity	truthful	1
G0894	G0894	—	gorog	SDGNT	000892000000000	ἄψινθος	000892001001000	79.43	079008	Sweet, Bitter, Tasteless	bitter; bitter like wormwood	1
G0895	G0895	—	gorog	SDGNT	000893000000000	ἄψυχος	000893001001000	23.98	023007	Live, Die	lifeless; inanimate	1
G0896	G0896	—	gorog	SDGNT	000895000000000	Βάαλ	000895001001000	93.56	093001	Persons	Baal	1
G0897	G0897	—	gorog	SDGNT	000896000000000	Βαβυλών	000896001001000	93.420	093002	Places	Babylon	12
G0898	G0898	—	gorog	SDGNT	000897000000000	βαθμός	000897001001000	87.3	087001	Position, Rank	standing; rank; status	1
G0899	G0899	—	gorog	SDGNT	000898000000000	βάθος	000898001001000	81.8	081002	High, Low, Deep	depth; deep	4
G0899	G0899	—	gorog	SDGNT	000898000000000	βάθος	000898001002000	81.9	081002	High, Low, Deep	deep place; deep water	1
G0899	G0899	—	gorog	SDGNT	000898000000000	βάθος	000898001003000	78.22	078001	Much, Little [Positive-Negative Degree]	extremely; exceedingly great; very very	2
G0899	G0899	—	gorog	SDGNT	000898000000000	βάθος	000898001004000	1.18	001003	Regions Below the Surface of the Earth	the world below	1
G0899	G0899	—	gorog	SDGNT	000898000000000	βάθος	000898001005000	12.47	012002	Supernatural Powers	powers of the world below	1
G0899	G0899	—	gorog	SDGNT	000898000000000	βάθος	000898001006000	28.76	028005	Not Able To Be Known, Secret	deep secrets; secrets difficult to find out about	1
G0900	G0900	—	gorog	SDGNT	000899000000000	βαθύνω	000899001001000	81.11	081002	High, Low, Deep	to make deep; to go deep	1
G0901	G0901	—	gorog	SDGNT	000900000000000	βαθύς	000900001001000	81.10	081002	High, Low, Deep	deep	1
G0901	G0901	—	gorog	SDGNT	000900000000000	βαθύς	000900001002000	78.22	078001	Much, Little [Positive-Negative Degree]	extremely; exceedingly great; very very	2
G0901	G0901	—	gorog	SDGNT	000900000000000	βαθύς	000900001003000	28.76	028005	Not Able To Be Known, Secret	deep secrets; secrets difficult to find out about	1
G0902	G0902	—	gorog	SDGNT	000901000000000	βάϊον	000901001001000	3.53	003005	Non-Fruit Parts of Plants	palm branch	1
G0903	G0903	—	gorog	SDGNT	000902000000000	Βαλαάμ	000902001001000	93.57	093001	Persons	Balaam	3
G0904	G0904	—	gorog	SDGNT	000903000000000	Βαλάκ	000903001001000	93.58	093001	Persons	Balak	1
G0905	G0905	—	gorog	SDGNT	000904000000000	βαλλάντιον	000904001001000	6.144	006016	Containers	purse; money bag	4
G0906	G0906	—	gorog	SDGNT	000905000000000	βάλλω	000905001001000	15.215	015026	Throw, Hurl	to throw	70
G0906	G0906	—	gorog	SDGNT	000905000000000	βάλλω	000905001002000	15.122	015012	Fall	to let fall; to drop	1
G0906	G0906	—	gorog	SDGNT	000905000000000	βάλλω	000905001003000	15.112	015011	Come/Go Down, Descend	to sweep down; to rush down	1
G0906	G0906	—	gorog	SDGNT	000905000000000	βάλλω	000905001004000	47.2	047001	Movement of Liquids or Masses	to pour	8
G0906	G0906	—	gorog	SDGNT	000905000000000	βάλλω	000905001005000	85.34	085002	Put, Place	to put; to cause to be put	36
G0906	G0906	—	gorog	SDGNT	000905000000000	βάλλω	000905001006000	13.14	013001	State	to cause; to bring about	2
G0906	G0906	—	gorog	SDGNT	000905000000000	βάλλω	000905001007000	13.45	013001	State	to remove; to drive out; to do away with	1
G0906	G0906	—	gorog	SDGNT	000905000000000	βάλλω	000905001008000	57.217	057017	Lend, Loan, Interest, Borrow, Bank	to deposit; to put in a bank	1
G0906	G0906	—	gorog	SDGNT	000905000000000	βάλλω	000905001009000	23.152	023009	Sickness, Disease, Weakness	to cause illness; to make sick	1
G0906	G0906	—	gorog	SDGNT	000905000000000	βάλλω	000905001010000	30.29	030001	To Think, Thought	to make think; to fill the heart; to cause to decide	1
G0906	G0906	—	gorog	SDGNT	000905000000000	βάλλω	000905001011000	43.17	043	Agriculture	to use a sickle; to swing a sickle; to begin to harvest	2
G0906	G0906	—	gorog	SDGNT	000905000000000	βάλλω	000905001012000	39.15	039002	Division	to cause discord; to cause division	1
G0907	G0907	—	gorog	SDGNT	000906000000000	βαπτίζω	000906001001000	53.31	053003	Purify, Cleanse	to wash; to purify; washing; purification	2
G0907	G0907	—	gorog	SDGNT	000906000000000	βαπτίζω	000906001002000	53.41	053005	Baptize	to baptize; baptism	66
G0907	G0907	—	gorog	SDGNT	000906000000000	βαπτίζω	000906001003000	53.49	053006	Dedicate, Consecrate	to baptize	4
G0907	G0907	—	gorog	SDGNT	000906000000000	βαπτίζω	000906001004000	24.82	024006	Pain, Suffering	to suffer; to undergo	5
G0908	G0908	—	gorog	SDGNT	000907000000000	βάπτισμα	000907001001000	53.41	053005	Baptize	to baptize; baptism	19
G0909	G0909	—	gorog	SDGNT	000908000000000	βαπτισμός	000908001001000	53.31	053003	Purify, Cleanse	to wash; to purify; washing; purification	3
G0909	G0909	—	gorog	SDGNT	000908000000000	βαπτισμός	000908001002000	53.41	053005	Baptize	to baptize; baptism	3
G0910	G0910	—	gorog	SDGNT	000909000000000	βαπτιστής	000909001001000	53.42	053005	Baptize	baptizer	12
G0911	G0911	—	gorog	SDGNT	000910000000000	βάπτω	000910001001000	47.11	047002	Use of Liquids	to dip in	4
G0912	G0912	—	gorog	SDGNT	000911000000000	Βαραββᾶς	000911001001000	93.59	093001	Persons	Barabbas	11
G0913	G0913	—	gorog	SDGNT	000912000000000	Βαράκ	000912001001000	93.60	093001	Persons	Barak	1
G0914	G0914	—	gorog	SDGNT	000913000000000	Βαραχίας	000913001001000	93.61	093001	Persons	Barachiah	1
G0915	G0915	—	gorog	SDGNT	000914000000000	βάρβαρος	000914001001000	11.95	011004	Ethnic-Cultural	non-Greek	1
G0915	G0915	—	gorog	SDGNT	000914000000000	βάρβαρος	000914001002000	11.94	011004	Ethnic-Cultural	native people; uncivilized; foreigners	4
G0915	G0915	—	gorog	SDGNT	000914000000000	βάρβαρος	000914001003000	41.31	041003	Particular Patterns of Behavior	uncivilized; barbarian	1
G0916	G0916	—	gorog	SDGNT	000915000000000	βαρέω	000915001001000	22.18	022002	Experience Trouble, Hardship	to be burdened; to be troubled	4
G0916	G0916	—	gorog	SDGNT	000915000000000	βαρέω	000915001002000	23.71	023005	Sleep, Waking	to be sound asleep; to be completely asleep	1
G0916	G0916	—	gorog	SDGNT	000915000000000	βαρέω	000915001003000	23.69	023005	Sleep, Waking	to have become very sleepy; to be very sleepy	1
G0917	G0917	—	gorog	SDGNT	000916000000000	βαρέως	000916001001000	32.46	032005	Lack of Capacity for Understanding	to be slow to understand; to be mentally dull	2
G0918	G0918	—	gorog	SDGNT	000917000000000	Βαρθολομαῖος	000917001001000	93.62	093001	Persons	Bartholomew	4
G0919	G0919	—	gorog	SDGNT	000918000000000	Βαριησοῦς	000918001001000	93.63	093001	Persons	Bar-Jesus	1
G0920	G0920	—	gorog	SDGNT	000919000000000	Βαριωνᾶ	000919001001000	93.64	093001	Persons	Bar-Jona or Bar-Jonas	1
G0921	G0921	—	gorog	SDGNT	000920000000000	Βαρναβᾶς	000920001001000	93.65	093001	Persons	Barnabas	28
G0922	G0922	—	gorog	SDGNT	000921000000000	βάρος	000921001001000	22.4	022001	Trouble, Hardship, Distress	hardship; burden	5
G0922	G0922	—	gorog	SDGNT	000921000000000	βάρος	000921001002000	78.23	078001	Much, Little [Positive-Negative Degree]	tremendous; very great	1
G0923	G0923	—	gorog	SDGNT	000922000000000	Βαρσαββᾶς	000922001001000	93.66a	093001	Persons	Barsabbas	1
G0923	G0923	—	gorog	SDGNT	000922000000000	Βαρσαββᾶς	000922001002000	93.66b	093001	Persons	Barsabbas	1
G0924	G0924	—	gorog	SDGNT	000923000000000	Βαρτιμαῖος	000923001001000	93.67	093001	Persons	Bartimaeus	1
G0926	G0926	—	gorog	SDGNT	000924000000000	βαρύς	000924001001000	86.1	086001	Heavy, Light	heavy; burdensome	1
G0926	G0926	—	gorog	SDGNT	000924000000000	βαρύς	000924001002000	22.30	022004	Difficult, Hard	burdensome; troublous	1
G0926	G0926	—	gorog	SDGNT	000924000000000	βαρύς	000924001003000	65.55	065006	Important, Unimportant	important; significant	3
G0926	G0926	—	gorog	SDGNT	000924000000000	βαρύς	000924001004000	20.7	020001	Violence	fierce; vicious; cruel	1
G0927	G0927	—	gorog	SDGNT	000925000000000	βαρύτιμος	000925001001000	65.3	065001	Valuable, Lacking in Value	valuable; expensive	1
G0928	G0928	—	gorog	SDGNT	000926000000000	βασανίζω	000926001001000	38.13	038001	Punish	to torture; to torment	12
G0929	G0929	—	gorog	SDGNT	000927000000000	βασανισμός	000927001001000	24.90	024006	Pain, Suffering	torment; severe pain; severe suffering	6
G0930	G0930	—	gorog	SDGNT	000928000000000	βασανιστής	000928001001000	37.126	037009	Guard, Watch Over	prison guard; torturer	1
G0931	G0931	—	gorog	SDGNT	000929000000000	βάσανος	000929001001000	24.90	024006	Pain, Suffering	torment; severe pain; severe suffering	3
G0932	G0932	—	gorog	SDGNT	000930000000000	βασιλεία	000930001001000	37.64	037004	Rule, Govern	rule; reign	146
G0932	G0932	—	gorog	SDGNT	000930000000000	βασιλεία	000930001002000	1.82	001012	Governmental Administrative Areas	kingdom	16
G0933	G0933	—	gorog	SDGNT	000931000000000	βασίλειος	000931001001000	37.69	037004	Rule, Govern	royal; kingly	1
G0933	G0933	—	gorog	SDGNT	000931000000000	βασίλειος	000931001002000	7.5	007002	Buildings	palace	1
G0935	G0935	—	gorog	SDGNT	000932000000000	βασιλεύς	000932001001000	37.67	037004	Rule, Govern	king	115
G0936	G0936	—	gorog	SDGNT	000933000000000	βασιλεύω	000933001001000	37.64	037004	Rule, Govern	to rule; to be a king; to reign; rule; reign	15
G0936	G0936	—	gorog	SDGNT	000933000000000	βασιλεύω	000933001002000	37.22	037001	Control, Restrain	to reign; to control completely	6
G0937	G0937	—	gorog	SDGNT	000934000000000	βασιλικός	000934001001000	37.69	037004	Rule, Govern	royal; kingly	3
G0937	G0937	—	gorog	SDGNT	000934000000000	βασιλικός	000934002001000	37.84	037004	Rule, Govern	royal official; official of a king	2
G0938	G0938	—	gorog	SDGNT	000935000000000	βασίλισσα	000935001001000	37.68	037004	Rule, Govern	queen	4
G0939	G0939	—	gorog	SDGNT	000936000000000	βάσις	000936001001000	8.49	008002	Parts of the Body	foot	1
G0940	G0940	—	gorog	SDGNT	000937000000000	βασκαίνω	000937001001000	53.98	053010	Magic	to bewitch; to practice magic on	1
G0940	G0940	—	gorog	SDGNT	000937000000000	βασκαίνω	000937001002000	88.159	088021	Mislead, Lead Astray, Deceive	to deceive; to bewitch; to beguile	1
G0941	G0941	—	gorog	SDGNT	000938000000000	βαστάζω	000938001001000	15.188	015024	Carry, Bear	to carry; to bear	9
G0941	G0941	—	gorog	SDGNT	000938000000000	βαστάζω	000938001002000	15.201	015024	Carry, Bear	to remove; to carry away; to take away	4
G0941	G0941	—	gorog	SDGNT	000938000000000	βαστάζω	000938001003000	25.177	025015	Patience, Endurance, Perseverance	to endure; to bear up under	6
G0941	G0941	—	gorog	SDGNT	000938000000000	βαστάζω	000938001004000	35.32	035003	Provide For, Support	to provide for; to support	1
G0941	G0941	—	gorog	SDGNT	000938000000000	βαστάζω	000938001005000	90.80	090013	Experiencer	to undergo; to suffer	2
G0941	G0941	—	gorog	SDGNT	000938000000000	βαστάζω	000938001006000	31.55	031007	Accept As True	to accept; to receive	1
G0941	G0941	—	gorog	SDGNT	000938000000000	βαστάζω	000938001007000	33.210	033015	Inform, Announce	to make known; to inform	1
G0941	G0941	—	gorog	SDGNT	000938000000000	βαστάζω	000938001008000	90.84	090013	Experiencer	to bear the marks of a slave; to experience being the slave of	1
G0941	G0941	—	gorog	SDGNT	000938000000000	βαστάζω	000938001009000	24.83	024006	Pain, Suffering	to be prepared to suffer even unto death; to take up one’s cross	1
G0941	G0941	—	gorog	SDGNT	000938000000000	βαστάζω	000938001010000	23.51	023003	Birth, Procreation	to be pregnant with; to carry in the womb	1
G0942	G0942	—	gorog	SDGNT	000939000000000	βάτος	000939001001000	3.16	003003	Plants That Are Not Trees	thorn plant; thistle; brier	5
G0942	G0942	—	gorog	SDGNT	000939000000000	βάτος	000939001002000	81.20	081005	Specific Measures of Volume	bath	1
G0943	G0943	—	gorog	SDGNT	000939000000000	βάτος	000939001001000	3.16	003003	Plants That Are Not Trees	thorn plant; thistle; brier	5
G0943	G0943	—	gorog	SDGNT	000939000000000	βάτος	000939001002000	81.20	081005	Specific Measures of Volume	bath	1
G0944	G0944	—	gorog	SDGNT	000940000000000	βάτραχος	000940001001000	4.55	004004	Reptiles and Other 'Creeping Things'	frog	1
