Strong_padded	Strong_eredeti	Teljes_szocikk
G1910	G1910	G1910 — ἐπιβαίνω 2 aorist ἐπέβην; perfect participle ἐπιβεβηκώς; 1. to get upon, mount:;ἐπί τί, Mat 21:5 (Xenophon, Hell. 3, 4, 1, etc.; Gen 24:61); τῷ πλοίῳ (to embark in), Act 27:2 (Thucydides 7, 70); εἰς τό πλοῖον, Act 21:6 R G; used without a case, of going aboard (a ship), Act 21:2; to go up: εἰς ἱεροσολυμα, Act 21:4 L T Tr WH (yet others refer this to 2). 2. to set foot in, enter: εἰς with the accusative of place, Act 20:18; with the dative of place (as also in Greek writings), Act 25:1.
G1911	G1911	G1911 — ἐπιβάλλω imperfect ἐπεβαλλον; future ἐπιβάλω; 2 aorist ἐπέβαλον (3 person plural ἐπεβαλαν, Act 21:27 T Tr WH; Mar 14:46 T WH (see ἀπέρχομαι, at the beginning)); 1. Transitively, a. to cast upon: τίνι βρόχον, 1Co 7:35; τίνι τά ἱμάτια, Mar 11:7; (χοῦν ἐπί τάς κεφαλάς, Rev 18:19, WH marginal reading); to lay upon, ἐπί τινα τήν χεῖρα or τάς χεῖρας, used of seizing one to lead him off as a prisoner: Mat 26:50; Mar 14:46 R G L; Luk 20:19; Luk 21:12; Joh 7:30 (L marginal reading ἔβαλεν), 44 (L Tr WH the simple βάλλειν); Act 5:18; Act 21:27 (for the Hebrew פ אֶל יָד שָׁלַח..., Gen 22:12); also τάς χεῖρας τίνι, Mar 14:46 T Tr WH; Act 4:3 (Polybius 3, 2, 8; 5, 5; Lucian, Tim. 4); ἐπιβάλλειν τάς χεῖρας followed by the infinitive indicating the purpose, Act 12:1; τήν χεῖρα ἐπ' ἄροτρον, to put the hand to the plow (to begin work), Luk 9:62. b. to put (i. e. sew) on: ἐπίβλημα ἐπί ἱμάτιον, Luk 5:36; ἐπί ἱματίῳ, Mat 9:16. 2. Intransitive, (as in Greek writings from Homer down (cf. Winers Grammar, 251 (236); Buttmann, 144f (126f)) to throw oneself upon, rush upon: εἰς τό πλοῖον, of waves rushing into a ship, Mar 4:37; to put one's mind upon a thing, attend to, with the dative of the thing: τούτῳ γάρ ἐπιβαλλων for if you think thereon, Antoninus 10, 30; μηδενί γάρ ἐπιβάλλειν μηδετεραν (i. e. τήν αἴσθησιν καί τήν νοησιν) χωρίς τοῦ προσπιπτοντος εἰδώλου, Plutarch, plac. phil. 4, 8; absolutely, ἐπιβαλών, SC. τῷ ῤήματι τοῦ Ἰησοῦ, when he had considered the utterance of Jesus, Mar 14:72; cf. Kypke (Wetstein (1752), McClellan) at the passage; Buttmann, 145 (127); (and for the different interpretations see Meyer and especially Morison at the passage). 3. Impersonally, ἐπιβάλλει μοι it belongs to me, falls to my share: τό ἐπιβάλλον (namely, μοι) μέρος τῆς οὐσίας, Luk 15:12 (κτημάτων τό ἐπιβάλλον, Herodotus 4, 115; τό ἐπιβάλλον αὐτοῖς μέρος, Diodorus 14, 17, and the like often in other writings (see Meyer; σοι ἐπιβάλλει ἡ κληρονομία, Tobit 6:12 (cf. Tobit 3:17; 1 Macc. 10:30, etc.))).
G1912	G1912	G1912 — ἐπιβαρέω ἐπιβαρῶ; 1 aorist infinitive ἐπιβαρῆσαί; to put a burden upon, to load (cf. ἐπί, D. 3); tropically, to be burdensome; so in the N. T.: τινα, 1Th 2:9; 2Th 3:8; absolutely, ἵνα μή ἐπιβαρῶ 'that I press not too heavily' i. e. lest I give pain by too severe language, 2Co 2:5. (Dionysius Halicarnassus, Appian.)
G1913	G1913	G1913 — ἐπιβιβάζω : 1 aorist ἐπεβίβασα; to cause to mount; to place upon (cf. ἐπί, D. 3): τινα or τί ἐπί τί, Luk 10:34; Luk 19:35; Act 23:24. (Thucydides, Plato, Diodorus, others; the Sept. several times for הִרְכִּיב.)
G1914	G1914	G1914 — ἐπιβλέπω : 1 aorist ἐπέβλεψα; in the Sept. often for הִבִּיט and פָּנָה, also for רָאָה; to turn the eyes upon, to look upon, gaze upon (ἐπί upon (cf. ἐπί, D. 2)): ἐπί τινα, contextually, to look upon one with a feeling of admiration and respect, to look up to, regard, Jam 2:3; contextually, to look upon in pity for the sake of giving aid, equivalent to to have regard for, to regard, Luk 9:38 (where for ἐπίβλεψον (RL) and ἐπιβλέψαι (G T) write (with Tr WH ἐπιβλέψαι, 1 aorist active infinitive; cf. Bornemann, Schol. ad loc, and above in δέομαι, 3 a. (also Buttmann, 273 (234) note)); ἐπί τήν ταπείνωσιν τίνος, Luk 1:48; often in the O. T. in the same sense, as 1Sa 1:11; 1Sa 9:16; Psalm 24:16; Psa 68:17; Tobit 3:3, etc. (In Greek writings from Sophocles and Plato down, both literally and figuratively.)
G1915	G1915	G1915 — ἐπίβλημα ἐπιβλητος, τό (ἐπιβάλλω), that which is thrown or put upon a thing, or that which is added to it; an addition; specifically, that which is sewed on to cover a rent, a patch; Vulg.assumentum ((alsocommissura)) (equivalent to ἐπιρραμα): Mat 9:16; Mar 2:21; Luk 5:36. (the Sept., Plutarch, Arrian.)
G1916	G1916	G1916 — ἐπιβοάω ἐπιβῶ; to cry out to (cf. ἐπί, D. 2), cry out: followed by the accusative with an infinitive Act 25:24 R G (but L T Tr WH βοάω, which see 2, and at the end From Homer, Herodotus down).
G1917	G1917	G1917 — ἐπιβουλή ἦς, ἡ, a plan formed against one (cf. ἐπί, D. 7), a plot: Act 9:24; γίνεται τινα ἐπιβουλή ὑπό τίνος, Act 20:3; εἰς τινα, Act 23:30; plural Act 20:19. (From (Herodotus), Thucydides down.)
G1918	G1918	G1918 — ἐπιγαμβρεύω : future ἐπιγαμβρεύσω; to be related to by marriage, enter into affinity with; 1. The Sept. for הִתְחַתֵּן, to become anyone's father-in-law or son-in-law: τίνι, Gen 34:9; 1Sa 18:22ff; 2Ch 18:1; 2Ch 18:2 Esdr. 9:14; 1 Macc. 10:54, 56. 2. τινα, for יִבֵּם, to marry the widow of a brother who has died childless: Gen 38:8; Mat 22:24, where allusion is made to the levirate law recorded in Deu 25:5-10; cf. Winers RWB, under the word Leviratsehe; (BB. DD., under the word ). (Not found in native Greek authors (except sehol. ad Euripides, Or. 574ff; cf. with 26).)
G1919	G1919	G1919 — ἐπίγειος ἐπιγειον (ἐπί and γῆ), existing upon the earth, earthly, terrestrial: οἰκία, the house we live in on earth, spoken of the body with which we are clothed in this world, 2Co 5:1; σώματα ἐπίγεια, opposed to ἐπουράνια, 1Co 15:40; absolutely, οἱ ἐπιγειοι (opposed to οἱ ἐπουράνιοι and οἱ καταχτονιοι), those who are on earth, the inhabitants of the earth, men, Phi 2:10; τά ἐπίγεια, things done on earth, spoken of the new birth wrought by the Holy Spirit, Joh 3:12; cf. Knapp, Scripta var. Arg., p. 212f; τά ἐπίγεια φόνειν, to set the mind on the pleasures and good things of earth, Phi 3:19; σοφία ἐπίγειος (opposed to ἡ ἄνωθεν κατερχομένη), the wisdom of man, liable to error and misleading, Jam 3:15. (From Plato down; nowhere in the O. T.)
G1920	G1920	G1920 — ἐπιγίνομαι : 2 aorist ἐπεγενομην; 1. to become or happen afterward; to be born after. 2. to come to, arrive: of time, τεσσαρεσκαιδεκάτῃ νύξ ἐπεγενετο, Act 27:27 L (stereotyped edition), T (editions 2, 7); (ἔαρος ἐπιγίγνεται ὤρη, Homer, Iliad 6,148). 3. to arise, spring up, come on: ἐπιγενομένου νότου, a south wind having sprung up, Act 28:13; (Thucydides 3, 74; 4, 30).
G1921	G1921	G1921 — ἐπιγινώσκω (imperfect ἐπεγίνωσκον); future ἐπιγνώσομαι; 2 aorist ἐπέγνων; perfect ἐπέγνωκα; (passive, present ἐπιγνώσκομαι; 1 aorist ἐπεγνώσθην); ἐπί denotes mental direction toward, application to, that which is known); in the Sept. chiefly for יָדַע and נִכַּר, הִכִּיר; 1. to become thoroughly acquainted with, to know thoroughly; to know accurately, know well (see references under the word ἐπίγνωσις, at the beginning): 1Co 13:12 (where γινώσκω ἐκ μέρους and ἐπιγινώσκω, i. e. to know thoroughly, know well, divine things, are contrasted (Winer's Grammar, § 39, 3 N. 2)); with an accusative of the thing, Luk 1:4; 2Co 1:13; τήν χάριν τοῦ Θεοῦ, Col 1:6; τήν ἀλήθειαν, 1Ti 4:3; τήν ὁδόν τῆς δικαιοσύνης, 2Pe 2:21 (cf. Buttmann, 305 (262)); τό δικαίωμα τοῦ Θεοῦ, Rom 1:32; τί followed by ὅτι (by the familiar attraction (Winers Grammar, 626 (581); Buttmann, 376 (322); some bring this example under 2 a. in the sense of acknowledge)), 1Co 14:37; τινα, one's character, will, deeds, deserts, etc., 1Co 16:18; 2Co 1:14; (passive opposed to ἀγνωύμενοι, 2Co 6:9); τινα ἀπό τίνος (the genitive of a thing), Mat 7:16, Mat 7:20 (Lachmann ἐκ) ("a Gallicis armis atque insignibus cognoscere," for the more common ex, Caesar b. g. 1, 22, 2 (cf. Buttmann, 324 (278f); Winer's Grammar, 372 (348))); by attraction τινα, ὅτι etc. 2Co 13:5; ἐπιγινώσκει τόν υἱόν, τόν πατέρα, Mat 11:27. 2. universally, to know; a. to recognize: τινα, i. e. by sight, hearing, or certain signs, to perceive who a person is, Mat 14:35; Mar 6:54; Luk 24:16, Luk 24:31; Mar 6:33 (R T, but G WH marginal reading without the accusative); by attraction, τινα, ὅτι, Act 3:10; Act 4:13; τινα, his rank and authority, Mat 17:12; with the accusative of the thing, to recognize a thing to be what it really is: τήν φωνήν τοῦ Πέτρου, Act 12:14 τήν γῆν, Act 27:39. b. to know equivalent to to perceive: τί, Luk 5:22; ἐν ἑαυτῷ, followed by the accusative of the thing with a participle (Buttmann, 301 (258)), Mar 5:30; followed by ὅτι, Luk 1:22; τῷ πνεύματι followed by ὅτι, Mar 2:8. c. to know i. e. to find out, ascertain: namely, αὐτό, Act 9:30; followed by ὅτι, Luk 7:37; Luk 23:7; Act 19:34; Act 22:29; Act 24:11 L T Tr WH; ; τί, followed by an indirect question, Act 23:28 L T Tr WH; (δι' ἥν αἰτίαν, etc. Act 22:24); παρά τίνος (the genitive of person) περί τίνος (the genitive of thing), Act 24:8. d. to know i. e. to understand: Act 25:10. (From Homer down.)
G1922	G1922	G1922 — ἐπίγνωσις ἐπιγνώσεως, ἡ (ἐπιγινώσκω, which see (cf. also Lightfoot on Col 1:9; Trench, § 75 at the end)), precise and correct knowledge; used in the N. T. of the knowledge of things ethical and divine: absolutely, Phi 1:9; Col 3:10; κατ' ἐπίγνωσιν, Rom 10:2; with the genitive of the thing known, Col 1:9; Col 2:2; Phi 1:6; τῆς ἀληθείας, 1Ti 2:4; 2Ti 2:25; 2Ti 3:7; Tit 1:1; Heb 10:26; τῆς ἁμαρτίας, Rom 3:20; with the genitive of the person known; — of God, especially the knowledge of his holy will and of the blessings which he has bestowed and constantly bestows on men through Christ: Eph 1:17; Col 1:10; 2Pe 1:2; of Christ, i. e. the true knowledge of Christ's nature, dignity, benefits: Eph 4:13; 2Pe 1:8; 2Pe 2:20; of God and Christ: 2Pe 1:2; Θεόν ἔχειν ἐν ἐπιγνώσει i. e. to keep the knowledge of the one true God which has illumined the soul, Rom 1:28. (Polybius, Plutarch, Herodian, (others); the Sept. occasionally for דַּעַת; 2 Macc. 9:11.)
G1923	G1923	G1923 — ἐπιγραφή ἐπιγραφης, ἡ (ἐπιγράφω), an inscription, title: in the N. T. of an inscription in black letters upon a whitened tablet (B. D. under the word ), Luk 23:38; with the genitive τῆς αἰτίας, i. e. of the accusation, Mar 15:26 (γράμματα τήν αἰτίαν τῆς θανατώσεως αὐτοῦ δηλουντα, Dio Cassius, 54, 3; cf. Sueton. Calig. 32; Domit. 10); of the inscription on a coin: Mat 22:20; Mar 12:16; Luk 20:24. (From Thucydides down.)
G1924	G1924	G1924 — ἐπιγράφω : future ἐπιγράψω; perfect passive participle ἐπιγεγραμμενος; pluperfect 3 person singular ἐπεγέγραπτο; to write upon, inscribe: ἐπιγραφήν, Mar 15:26 and L Tr brackets in Luk 23:38; ὀνόματα, Rev 21:12; ἐν τίνι, Act 17:23; figuratively, to write upon the mind, i. e. to fix indelibly upon it, cause to cleave to it and to be always vividly present to it: νόμους ἐπί καρδίας (καρδίαν T WH marginal reading), Heb 8:10; ἐπί τῶν διανοιῶν, Heb 10:16 R G, ἐπί τήν διάνοιαν, ibid. L T Tr WH (τούς λόγους ἐπί τό πλάτος τῆς καρδίας, Pro 7:3). (From Homer down.)
G1925	G1925	G1925 — ἐπιδείκνυμι 1 aorist ἐπέδειξα; (present middle ἐπιδεικνυμαι); to exhibit, show (as though for exposition or examination (Schmidt, chapter 127, 5); from Pindar, Herodotus down.); a. to bring forth to view: τί, Mat 22:19; and Luk 20:24 Rec.; τί τίνι, Luk 24:40 R G; ἑαυτόν τίνι, Luk 17:14; to show i. e. bid to look at, τί τίνι, Mat 24:1; to show i. e. furnish to be looked at, produce what may be looked at: σημεῖον, Mat 16:1; Middle with the accusative of the thing, to display something belonging to oneself: χιτῶνας, the tunics as their own, Act 9:39 (see Meyer). b. to prove, demonstrate, set forth to be known and acknowledged: Heb 6:17; followed by the accusative and the infinitive Act 18:28.
G1926	G1926	G1926 — ἐπιδέχομαι (from Herodotus down); 1. to receive hospitably: τινα, 3Jo 1:10 (Polybius 22, 1, 3). 2. to admit, i. e. not to reject": τινα, one's authority, 3Jo 1:9 (τούς λόγους, 1 Macc. 10:46; παιδείαν, Sir. 51:26). (Cf. δέχομαι, at the end.)
G1927	G1927	G1927 — ἐπιδημέω ἐπιδήμω; (ἐπίδημος); 1. to be present among one's people, in one's city or in one's native loud (cf. ἐπί D. 1) (Thucydides, Plato, others; opposed to ἀποδήμειν, Xenophon, Cyril 7, 5, 69; ἐπιδήμειν ἐν τῷ δέ τῷ βίῳ, Theophilus ad Autol. 2, 12 (p. 88, Otto edition)). 2. to be a sojourner, a foreign resident, among any people, in any country: Act 2:10; οἱ ἐπιδημοῦντες ξένοι, Act 17:21; (Xenophon, Plato, Theophrastus, Lucian, Aelian, others).
G1928	G1928	G1928 — ἐπιδιατάσσομαι to ordain besides, to add something to what has been ordained (cf. ἐπί, D. 4): Gal 3:15. Not found elsewhere.
G1929	G1929	G1929 — ἐπιδίδωμι : 3 person singular imperfect ἐπεδίδου; future ἐπιδώσω; 1 aorist ἐπέδωκα; 2 aorist participle plural ἐπιδόντες; 1 aorist passive ἐπεδοθην; (from Homer down); to give over; 1. to hand, give by handing: τινα τί, Mat 7:9; Luk 11:11; Luk 24:30, Luk 24:42; Joh 13:26 (R G L); Act 15:30; passive Luk 4:17. 2. to give over, i. e. give up to the power or will of one (German preisgeben): Act 27:15 (namely, ἑαυτούς or τό πλοῖον τῷ ἀνέμῳ).
G1930	G1930	G1930 — ἐπιδιορθόω (see διόρθωσις): to set in order besides or further (what still remains to be set in order (cf. ἐπί, D. 4)): Tit 1:5, where, for the common reading ἐπιδιορθώσῃ (1 aorist middle subjunctive), Lachmann has adopted ἐπιδιορθωσης (1 aorist active subjunctive). Found also in inscriptions (Boeckh ii. 409, 9), and in ecclesiastical writings.
G1931	G1931	G1931 — ἐπιδύω to go down, set (of the sun): Eph 4:26, on which see ἐπί, B. 2 e. (Deu 24:17 (15); Jer 15:9; (Philo de spec. legg. 28); and with tmesis, Homer, Iliad 2, 413.)
G1932	G1932	G1932 — ἐπιείκεια (WH ἐπιεικία, see Iota), ἐπιεικείας, ἡ, (ἐπιεικής, which see), mildness, gentleness, fairness (`sweet reasonableness' (Matthew Arnold)): Act 24:4; joined with πραότης (which see), 2Co 10:1; Plutarch, Pericl. 39; with φιλανθρωπία, Polybius 1, 14, 4; Philo, vit. Moys. i. § 36; with χρηστότης, Herodian, 5, 1, 12 (6 edition Bekker). Cf. Plato, defin., p. 412 b. Aristotle, eth. Nic. 5, 10. (Baruch 2:27; Wis. 2:19 Wis. 12:18; 2 Macc. 2:22; 3Macc. 3:15.)
G1933	G1933	G1933 — ἐπιεικής ἐπιεικές (εἰκός, what is reasonable); 1. seemly, suitable (from Homer down). 2. equitable, fair, mild, gentle: 1Ti 3:3; Tit 3:2; 1Pe 2:18; Jam 3:17. Neuter τό ἐπιεικές (as often in Greek writings from Thucydides down) ὑμῶν equivalent to ἡ ἐπιείκεια ὑμῶν, Phi 4:5. (See ἐπιείκεια, at the end.)
G1934	G1934	G1934 — ἐπιζητέω ἐπιζητῶ; imperfect ἐπεζήτουν; 1 aorist ἐπεζήτησα; from Herodotus down; the Sept. for דָּרַשׁ and in 1Sa 20:1; Ecc 7:29 (28) for בִּקֵּשׁ; to inquire for, seek for, search for, seek diligently (German herbeisuchen (the επι( seems to be directive rather than intensive)): τινα, Luk 4:42 (for Rec. ἐζήτουν); Act 12:19; equivalent to to desire, wish for, crave: τί, Mat 6:32; Luk 12:30; Rom 11:7; Phi 4:17; Heb 11:14; Heb 13:14; περί τίνος, Act 19:39 (R G T) (but if your inquiry or desire has reference to other matters); with the infinitive, Act 13:7 (as in Polybius 3, 57, 7; Diodorus 19, 8); equivalent to to demand, clamor for: σημεῖον, Mat 12:39; Mat 16:4; Mar 8:12 R G; Luk 11:29 (where T Tr WH ζητεῖ (as L T Tr WH in Mark, the passage cited)).
G1935	G1935	G1935 — ἐπιθανάτιος ἐπιθανατιον (θάνατος), doomed to death: 1Co 4:9. (Dionysius Halicarnassus, Antiquities 7, 35.)
G1936	G1936	G1936 — ἐπίθεσις ἐπιθησεως, ἡ (ἐπιτίθημι), a laying on, imposition: τῶν χειρῶν, Act 8:18; 1Ti 4:14; 2Ti 1:6; Heb 6:2. The imposition of hands, χειροθεσια, was a sacred rite transmitted by the Jews to the Christians, and employed in praying for another, or in conferring upon him divine blessings, especially bodily health, or the Holy Spirit (at the administration of baptism and the inauguration to their office of the teachers and ministers of the church): Gen 48:14; Num 27:18, Num 27:23; Deu 34:9; 2Ki 5:11, etc.; Mat 19:13; Mar 16:18; Act 6:6; Act 13:3; Act 19:6, etc. (See B. D. under the word (supplement); McCl. and Strong and Dict. of Chris. Antiq. under the word .)
G1937	G1937	G1937 — ἐπιθυμέω ἐπιθύμω; (imperfect ἐπεθύμουν); future ἐπιθυμήσω; 1 aorist ἐπεθύμησα; (θυμός); from Aeschylus down; the Sept. for אִוָּה and חָמַד; properly, "to keep the θυμός turned upon a thing, hence (cf. our to set one's heart upon) to have a desire for, long for; absolutely, to desire (A. V. lust"), Jam 4:2; to lust after, covet, of those who seek things forbidden, Rom 7:7; Rom 13:9 (from Exo 20:17); 1Co 10:6 (4 Macc. 2:6); κατά τίνος, to have desires opposed to (A. V. lust against) a thing (Gal 5:17 (Buttmann, 335 (288)); τίνος, to long for, covet a thing, Act 20:33; 1Ti 3:1; of sexual desire, γυναικός, Mat 5:28 Rec. (see below) (παιδός ἤ γυναικός, Xenophon, an. 4, 1, 14; with the genitive also in Exo 34:24; Pro 21:26; Pro 23:3, Pro 23:6; Wis. 6:12; Sir. 24:19 (18), etc.); contrary to the usage of the better Greek writings with the accusative of the object, Mat 5:28 L Tr (WH brackets), and without an object Tdf. (Exo 20:17; Deu 5:21; Mic 2:2; Wis. 16:3; Sir. 1:26 (23), etc.; cf. Winer's Grammar, § 30, 10 b.); as often in Greek writings, followed by the infinitive: Mat 13:17; Luk 15:16; (Luk 16:21); ; 1Pe 1:12; Rev 9:6; followed by the accusative with the infinitive Heb 6:11; ἐπιθυμία ἐπεθύμησα I have greatly desired, Luk 22:15; cf. Winers Grammar, § 54, 3; Buttmann, § 133, 22 a.
G1938	G1938	G1938 — ἐπιθυμητής ἐπιθυμητου, ὁ (ἐπιθυμέω), one who longs for, a craver, lover, one eager for: κακῶν, 1Co 10:6 (Num 11:4). In Greek writings from Herodotus down.
G1939	G1939	G1939 — ἐπιθυμία ἐπιθυμίας, ἡ (ἐπιθυμέω) (from Herodotus on), the Sept. chiefly for תַּאֲוָה, אַוָּה, חֲמוּד; desire, craving, longing: Luk 22:15 (on which sevin ἐπιθυμέω, at the end); Rev 18:14; τήν ἐπιθυμίαν ἔχειν εἰς τί, the desire directed toward, Phi 1:23; ἐν πολλή ἐπιθυμία with great desire, 1Th 2:17; plural αἱ περί τά λοιπά ἐπιθυμίαι, Mar 4:19 (Winers Grammar, § 30, 3 N. 5); specifically, desire for what is forbidden, lust (Vulg.concupiscentia): Rom 7:7; Jam 1:14; 2Pe 1:4; πάθος ἐπιθυμίας, 1Th 4:5; ἐπιθυμία κακῇ, Col 3:5 (Pro 21:26; (Pro 12:12); Plato, legg. 9, p. 854 a.; πονηρά, Xenophon, mem. 1, 2, 64; ἀγαθή, Sir. 14:14 where see Fritzsche (who cites also Pro 11:23; Pro 13:12)); plural, Gal 5:24; 1Ti 6:9; 2Ti 2:22; 2Ti 4:3; 1Pe 1:14; 1Pe 4:2; with a genitive of the object, ἐπιθυμία μιασμοῦ, for unclean contact, 2Pe 2:10 (others with Winer's Grammar, § 34, 3 b. take μιασμοῦ as the genitive of quality); with a genitive of the subject, αἱ ἐπιθυμίαι τῶν καρδιῶν, Rom 1:24; with a genitive of the thing by which the desire is excited, ἡ ἐπιθυμία τοῦ κόσμου, 1Jo 2:17; τοῦ σώματος, Rom 6:12; τῆς ἀπάτης (see ἀπάτη), Eph 4:22; τῆς σαρκός, τῶν ὀφθαλμῶν, 1Jo 2:16 (cf. Huther ad loc.); 2Pe 2:18; τέλειν σαρκός, Gal 5:16; αἱ σαρκικαι ἐπιθυμίαι, 1Pe 2:11 (ψυχικαί, σωματικαί, 4 Macc. 1:32); αἱ κοσμικαι ἐπιθυμίαι, Tit 2:12; εἰς ἐπιθυμίας to arouse lusts, Rom 13:14; ποιεῖν τάς ἐπιθυμίας, Joh 8:44; ὑπακούειν ταῖς ἐπιθυμίαις, Rom 6:12 (L T Tr WH); δουλεύειν ἐπιθυμίαις (see δουλεύω, 2 b.), Tit 3:3; ἄγεσθαι ἐπιθυμίαις, 2Ti 3:6; πορεύεσθαι ἐν ἐπιθυμίαις, 1Pe 4:3; πορεύεσθαι κατά τάς ἐπιθυμίας, Jude 1:16, 18; 2Pe 3:3; ἀναστρέφεσθαι ἐν ταῖς ἐπιθυμίαις τῆς σαρκός, Eph 2:3. (Synonym: cf. πάθος, and see Trench, § lxxxvii.)
G1940	G1940	G1940 — ἐπικαθίζω : 1 aorist ἐπεκαθισα; 1. to cause to sit upon, to set upon: Mat 21:7 Rec.elz 2. intransitive, to sit upon: Matthew, the passage cited (Rec.st) G L T Tr WH, others
G1941	G1941	G1941 — ἐπικαλέω ἐπικαλῶ: 1 aorist ἐπεκαλεσα; (passive and middle, present ἐπικαλοῦμαι); perfect passive ἐπικέκλημαι; pluperfect 3 person singular ἐπεκέκλητο, and with neglect of augment (cf. Winers Grammar, § 12, 5; Buttmann, 33 (29)) ἐπικεκλητο (Act 26:32 Lachmann); 1 aorist passive ἐπεκλήθην; future middle ἐπικαλέσομαι; 1 aorist middle ἐπεκαλεσάμην; the Sept. very often for קָרָא; 1. to put a name upon, to surname: τινα (Xenophon, Plato, others), Mat 10:25 G T Tr WH (Rec. ἐκάλεσαν); passive ὁ ἐπικαλούμενος, he who is surnamed, Luk 22:3 R G L; Act 10:18; Act 11:13; Act 12:12; Act 15:22 R G; also ὅς ἐπικαλεῖται, Act 10:5, Act 10:32; ὁ ἐπικληθείς, Mat 10:3 (R G); Act 4:36; Act 12:25; equivalent to ὅς ἐπεκλήθη, Act 1:23. Passive with the force of a middle (cf. Winers Grammar, § 38, 3), to permit oneself to be surnamed: Heb 11:16; middle with τινα: 1Pe 1:17 εἰ πατέρα ἐπικαλεῖσθε τόν etc. i. e. if ye call (for yourselves) on him as father, i. e. if ye surname him your father. 2. ἐπικαλεῖται τό ὄνομα τίνος ἐπί τινα, after the Hebrew פ עַל פ... שֵׁם נִקְרָא..., "the name of one is named upon some one, i. e. he is called by his name or declared to be dedicated to him" (cf. Gesenius, Thesaurus iii., p. 1232a): Act 15:17 from Amo 9:12 (the name referred to is the people of God); Jam 2:7 (the name οἱ τοῦ Χριστοῦ). 3. τίνι with the accusative of the object; properly, to call something to one (cf. English to cry out upon (or against) one); "to charge something to one as a crime or reproach; to summon one on any charge, prosecute one for a crime; to blame one for, accuse one of" (Aristophanes pax 663; Thucydides 2, 27; 3, 36; Plato, legg. 6, 761 e.; 7, 809 e.; Dio Cass. 36, 28; 40, 41 and often in the orators (cf. under the word κατηγορέω)): εἰ τῷ οἰκοδεσπότῃ Βηλζεβουλ ἐπεκάλεσαν (i. e. accused of commerce with Beelzebul, of receiving his help, cf. Mat 9:34; Mat 12:24; Mar 3:22; Luk 11:15), πόσῳ μᾶλλον τοῖς ὀικιακοις αὐτοῦ, Mat 10:25 L WH marginal reading after Vat. (see 1 above), a reading defended by Rettig in the Studien und Kritiken for 1838, p. 477ff and by Alexander Buttmann (1873) in the same journal for 1860, p. 343, and also in his N. T. Gram. 151 (132); (also by Weiss in Meyer edition 7 at the passage). But this expression (Beelzebul for the help of Beelzebul) is too hard not to be suggestive of the emendation of some ignorant scribe, who took offence because (with the exception of this passage) the enemies of Jesus are nowhere in the Gospels said to have called him by the name of Beelzebul. 4. to call upon (like German anrufen), to invoke; middle, to call upon for oneself, in one's behalf: anyone as a helper, Act 7:59, where supply τόν κύριον Ἰησοῦν (βοηθόν, Plato, Euthyd., p. 297 c.; Diodorus 5, 79); τινα μάρτυρα, as my witness, 2Co 1:23 (Plato, legg. 2, 664 c.); as a judge, i. e. to appeal to one, make appeal unto: Καίσαρα, Act 25:11; Act 26:32; Act 28:19; (τόν Σεβαστόν, Act 25:25); followed by the infinitive passive Act 25:21 (to be reserved). 5. Hebraistically (like יְהוָה בְּשֵׁם קָרָא to call upon by pronouncing the name of Jehovah, Gen 4:26; Gen 12:8; 2Ki 5:11, etc.; cf. Gesenius, Thesaurus, p. 1231{b} (or his Hebrew Lexicon, under the word קָרָא); an expression finding its explanation in the fact that prayers addressed to God ordinarily began with an invocation of the divine name: Psa 3:2; Psa 6:2; Psa 7:2, etc.) ἐπικαλοῦμαι τό ὄνομα τοῦ κυρίου, I call upon (on my behalf) the name of the Lord, i. e. to invoke, adore, worship, the Lord, i. e. Christ: Act 2:21 (from Joe 2:32 ()); Act 9:14,21; 22:16>; Rom 10:13; 1Co 1:2; τόν κύριον, Rom 10:12; 2Ti 2:22; (often in Greek writings ἐπικαλεῖσθαι τούς Θεούς, as Xenophon, Cyril 7, 1, 35; Plato, Tim., p. 27 c.; Polybius 15, 1, 13).
G1942	G1942	G1942 — ἐπικάλυμμα ἐπικαλυμτος, τό (ἐπικαλύπτω), a covering, veil; properly, in the Sept.: Exo 26:14; Exo 36:19 Complutensian (cf. 39:21 Tdf.); metaphorically, equivalent to a pretext, cloak: τῆς κακίας, 1Pe 2:16 (πλοῦτος δέ πολλῶν ἐπικαλυμμ' ἐστι κακῶν, Menander quoted in Stobaeus, flor. 91, 19 (iii. 191, Gaisf. edition); quaerentes libidinibus suis patrocinium et velamentum, Seneca, vita beata 12).
G1943	G1943	G1943 — ἐπικαλύπτω : (1 aorist ἐπεκαλυφθην); to cover over: αἱ ἁμαρτίαι ἐπικαλυπτονται, are covered over so as not to come to view, i. e. are pardoned, Rom 4:7 from Psa 31:1.
G1944	G1944	G1944 — ἐπικατάρατος ἐπικατάρατον (ἐπικαταράομαι to imprecate curses upon), only in Biblical and ecclesiastical use, accursed, execrable, exposed to divine vengeance, lying under God's curse: Joh 7:49 R G; Gal 3:10 (Deu 27:26); Gal 3:13 (Deu 21:23); (Wis. 3:12 ( Wisdom 3:13 ); Wisdom 14:8>; 4 Macc. 2:19; in the Sept. often for אָרוּר).
